generation,trial,p,propertyType,property
16,42,1.0,a,0.9736328125
16,42,1.0,s,0.59375
16,42,1.0,c,0.9635676386677127
16,42,1.0,e,0.9733754067646189
15,42,1.0,b,0.0009765625
15,42,1.0,a,0.6015625
15,42,1.0,s,0.6015625
15,42,1.0,c,0.7550040065632339
15,42,1.0,e,0.6341583670249482
14,42,1.0,b,0.0
14,42,1.0,a,1.0
14,42,1.0,s,1.0
14,42,1.0,c,1.0
14,42,1.0,e,1.0
13,42,1.0,b,0.0
13,42,1.0,a,1.0
13,42,1.0,s,1.0
13,42,1.0,c,1.0
13,42,1.0,e,1.0
12,42,1.0,b,0.0
12,42,1.0,a,1.0
12,42,1.0,s,0.998046875
12,42,1.0,c,1.0
12,42,1.0,e,1.0
11,42,1.0,b,0.0
11,42,1.0,a,0.998046875
11,42,1.0,s,0.998046875
11,42,1.0,c,0.9976287052051064
11,42,1.0,e,0.9980278079084903
10,42,1.0,b,0.0
10,42,1.0,a,1.0
10,42,1.0,s,0.998046875
10,42,1.0,c,1.0
10,42,1.0,e,1.0
9,42,1.0,b,0.0
9,42,1.0,a,0.998046875
9,42,1.0,s,0.9951171875
9,42,1.0,c,0.9976287052051064
9,42,1.0,e,0.9980278079084903
8,42,1.0,b,0.0
8,42,1.0,a,0.9970703125
8,42,1.0,s,0.9970703125
8,42,1.0,c,0.9976287052051064
8,42,1.0,e,0.9970417118627354
7,42,1.0,b,0.0
7,42,1.0,a,1.0
7,42,1.0,s,0.998046875
7,42,1.0,c,1.0
7,42,1.0,e,1.0
6,42,1.0,b,0.0
6,42,1.0,a,0.998046875
6,42,1.0,s,0.9921875
6,42,1.0,c,1.0
6,42,1.0,e,0.9980278079084903
5,42,1.0,b,0.0
5,42,1.0,a,0.994140625
5,42,1.0,s,0.994140625
5,42,1.0,c,1.0
5,42,1.0,e,0.9940834237254709
4,42,1.0,b,0.0
4,42,1.0,a,1.0
4,42,1.0,s,1.0
4,42,1.0,c,1.0
4,42,1.0,e,1.0
3,42,1.0,b,0.0
3,42,1.0,a,1.0
3,42,1.0,s,0.9970703125
