generation,trial,p,propertyType,property
2,5,0.55,b,0.0
3,5,0.55,e,0.7499938239581018
3,5,0.55,c,0.8736493539033237
3,5,0.55,s,0.857421875
3,5,0.55,a,0.7294921875
3,5,0.55,b,0.0
4,5,0.55,e,0.8774673287383582
4,5,0.55,c,0.9274917037352607
4,5,0.55,s,0.826171875
4,5,0.55,a,0.8662109375
4,5,0.55,b,0.0
5,5,0.55,e,0.9772721658143729
5,5,0.55,c,0.972622843738722
5,5,0.55,s,0.8623046875
5,5,0.55,a,0.9775390625
5,5,0.55,b,0.0
6,5,0.55,e,0.8003903258479705
6,5,0.55,c,0.8835602618025006
6,5,0.55,s,0.7841796875
6,5,0.55,a,0.80078125
6,5,0.55,b,0.001953125
7,5,0.55,e,0.9851774994441562
7,5,0.55,c,0.9893967317632493
7,5,0.55,s,0.8115234375
7,5,0.55,a,0.9853515625
7,5,0.55,b,0.0
8,5,0.55,e,1.0
8,5,0.55,c,1.0
8,5,0.55,s,0.9853515625
8,5,0.55,a,1.0
8,5,0.55,b,0.0
9,5,0.55,e,0.9980236665925541
9,5,0.55,c,0.9976492063128432
9,5,0.55,s,0.998046875
9,5,0.55,a,0.998046875
9,5,0.55,b,0.0
10,5,0.55,e,0.9970354998888312
10,5,0.55,c,0.9940200619494535
10,5,0.55,s,0.9951171875
10,5,0.55,a,0.9970703125
10,5,0.55,b,0.0
11,5,0.55,e,0.9970354998888312
11,5,0.55,c,0.9976492063128432
11,5,0.55,s,0.994140625
11,5,0.55,a,0.9970703125
11,5,0.55,b,0.0
12,5,0.55,e,1.0
12,5,0.55,c,1.0
12,5,0.55,s,0.9970703125
12,5,0.55,a,1.0
12,5,0.55,b,0.0
13,5,0.55,e,0.9960473331851083
13,5,0.55,c,0.9933985427677283
13,5,0.55,s,0.99609375
13,5,0.55,a,0.99609375
13,5,0.55,b,0.0
14,5,0.55,e,0.9960473331851083
14,5,0.55,c,0.9940200619494535
14,5,0.55,s,0.9921875
14,5,0.55,a,0.99609375
14,5,0.55,b,0.0
15,5,0.55,e,0.7746979915511747
15,5,0.55,c,0.7975508894937652
15,5,0.55,s,0.759765625
15,5,0.55,a,0.76171875
15,5,0.55,b,0.0
16,5,0.55,e,0.9456508312952395
16,5,0.55,c,0.9406128638154376
16,5,0.55,s,0.7548828125
16,5,0.55,a,0.9462890625
16,5,0.55,b,0.0009765625
17,5,0.55,e,1.0
17,5,0.55,c,1.0
17,5,0.55,s,0.9462890625
17,5,0.55,a,1.0
17,5,0.55,b,0.0
18,5,0.55,e,0.9960473331851083
18,5,0.55,c,1.0
18,5,0.55,s,0.99609375
18,5,0.55,a,0.99609375
18,5,0.55,b,0.0
19,5,0.55,e,0.988141999555325
19,5,0.55,c,0.9800135196778413
19,5,0.55,s,0.984375
19,5,0.55,a,0.98828125
19,5,0.55,b,0.0
20,5,0.55,e,1.0
20,5,0.55,c,1.0
20,5,0.55,s,0.98828125
20,5,0.55,a,1.0
20,5,0.55,b,0.0
1,6,0.55,e,-0.008918204501099333
1,6,0.55,c,-0.037463976945244955
1,6,0.55,s,1.0
1,6,0.55,a,0.5458984375
1,6,0.55,b,0.4541015625
2,6,0.55,e,0.4288396452481534
2,6,0.55,c,0.7221554359269228
2,6,0.55,s,0.068359375
2,6,0.55,a,0.1142578125
2,6,0.55,b,0.015625
3,6,0.55,e,0.6472244867709183
3,6,0.55,c,0.7881896932545823
3,6,0.55,s,0.37109375
3,6,0.55,a,0.1376953125
3,6,0.55,b,0.005859375
4,6,0.55,e,0.8349761604782727
4,6,0.55,c,0.8430821686698062
4,6,0.55,s,0.5263671875
4,6,0.55,a,0.115234375
4,6,0.55,b,0.0
5,6,0.55,e,0.9851774994441562
5,6,0.55,c,0.9749373075759203
5,6,0.55,s,0.8251953125
5,6,0.55,a,0.125
5,6,0.55,b,0.0
6,6,0.55,e,1.0
6,6,0.55,c,1.0
6,6,0.55,s,0.9853515625
6,6,0.55,a,0.125
6,6,0.55,b,0.0
7,6,0.55,e,1.0
7,6,0.55,c,1.0
7,6,0.55,s,1.0
7,6,0.55,a,0.125
7,6,0.55,b,0.0
8,6,0.55,e,1.0
8,6,0.55,c,1.0
8,6,0.55,s,1.0
8,6,0.55,a,0.125
8,6,0.55,b,0.0
9,6,0.55,e,1.0
9,6,0.55,c,1.0
9,6,0.55,s,1.0
9,6,0.55,a,0.125
9,6,0.55,b,0.0
10,6,0.55,e,1.0
10,6,0.55,c,1.0
10,6,0.55,s,1.0
10,6,0.55,a,0.125
10,6,0.55,b,0.0
11,6,0.55,e,1.0
11,6,0.55,c,1.0
11,6,0.55,s,1.0
11,6,0.55,a,0.125
11,6,0.55,b,0.0
12,6,0.55,e,1.0
12,6,0.55,c,1.0
12,6,0.55,s,1.0
12,6,0.55,a,0.125
12,6,0.55,b,0.0
13,6,0.55,e,1.0
13,6,0.55,c,1.0
13,6,0.55,s,1.0
13,6,0.55,a,0.125
13,6,0.55,b,0.0
14,6,0.55,e,1.0
14,6,0.55,c,1.0
14,6,0.55,s,1.0
14,6,0.55,a,0.125
14,6,0.55,b,0.0
15,6,0.55,e,1.0
15,6,0.55,c,1.0
15,6,0.55,s,1.0
15,6,0.55,a,0.125
15,6,0.55,b,0.0
16,6,0.55,e,0.9980236665925541
16,6,0.55,c,0.9976492063128432
16,6,0.55,s,0.998046875
16,6,0.55,a,0.125
16,6,0.55,b,0.0
17,6,0.55,e,0.988141999555325
17,6,0.55,c,0.9976492063128432
17,6,0.55,s,0.986328125
17,6,0.55,a,0.1240234375
17,6,0.55,b,0.001953125
18,6,0.55,e,0.9990118332962771
18,6,0.55,c,0.9976492063128432
18,6,0.55,s,0.9873046875
18,6,0.55,a,0.125
18,6,0.55,b,0.0
19,6,0.55,e,0.9980236665925541
19,6,0.55,c,0.9976492063128432
19,6,0.55,s,0.9970703125
19,6,0.55,a,0.125
19,6,0.55,b,0.0
20,6,0.55,e,1.0
20,6,0.55,c,1.0
20,6,0.55,s,0.998046875
20,6,0.55,a,0.125
20,6,0.55,b,0.0
1,7,0.55,e,-0.008918204501099333
1,7,0.55,c,-0.037463976945244955
1,7,0.55,s,1.0
1,7,0.55,a,0.546875
1,7,0.55,b,0.453125
2,7,0.55,e,0.7578991575878851
2,7,0.55,c,0.779682226800769
2,7,0.55,s,0.068359375
2,7,0.55,a,0.05078125
2,7,0.55,b,0.0947265625
3,7,0.55,e,0.9337928308505645
3,7,0.55,c,0.9474719821357903
3,7,0.55,s,0.6982421875
3,7,0.55,a,0.0068359375
3,7,0.55,b,0.021484375
4,7,0.55,e,0.9930828330739395
4,7,0.55,c,0.9940200619494535
4,7,0.55,s,0.939453125
4,7,0.55,a,0.0
4,7,0.55,b,0.0068359375
5,7,0.55,e,0.9920946663702167
5,7,0.55,c,0.9910477490805716
5,7,0.55,s,0.9853515625
5,7,0.55,a,0.0
5,7,0.55,b,0.0
6,7,0.55,e,0.9990118332962771
6,7,0.55,c,1.0
6,7,0.55,s,0.9912109375
6,7,0.55,a,0.0
6,7,0.55,b,0.0
7,7,0.55,e,1.0
7,7,0.55,c,1.0
7,7,0.55,s,0.9990234375
7,7,0.55,a,0.0
7,7,0.55,b,0.0
8,7,0.55,e,1.0
8,7,0.55,c,1.0
8,7,0.55,s,1.0
8,7,0.55,a,0.0
8,7,0.55,b,0.0
9,7,0.55,e,0.9960473331851083
9,7,0.55,c,1.0
9,7,0.55,s,0.99609375
9,7,0.55,a,0.0
9,7,0.55,b,0.0
10,7,0.55,e,0.9990118332962771
10,7,0.55,c,0.9976492063128432
10,7,0.55,s,0.9951171875
10,7,0.55,a,0.0
10,7,0.55,b,0.0
11,7,0.55,e,1.0
11,7,0.55,c,1.0
11,7,0.55,s,0.9990234375
11,7,0.55,a,0.0
11,7,0.55,b,0.0
12,7,0.55,e,1.0
12,7,0.55,c,1.0
12,7,0.55,s,1.0
12,7,0.55,a,0.0
12,7,0.55,b,0.0
13,7,0.55,e,1.0
13,7,0.55,c,1.0
13,7,0.55,s,1.0
13,7,0.55,a,0.0
13,7,0.55,b,0.0
14,7,0.55,e,1.0
14,7,0.55,c,1.0
14,7,0.55,s,1.0
14,7,0.55,a,0.0
14,7,0.55,b,0.0
15,7,0.55,e,0.9990118332962771
15,7,0.55,c,0.9976492063128432
15,7,0.55,s,0.9990234375
15,7,0.55,a,0.0
15,7,0.55,b,0.0
16,7,0.55,e,1.0
16,7,0.55,c,1.0
16,7,0.55,s,0.9990234375
16,7,0.55,a,0.0
16,7,0.55,b,0.0
17,7,0.55,e,1.0
17,7,0.55,c,1.0
17,7,0.55,s,1.0
17,7,0.55,a,0.0
17,7,0.55,b,0.0
18,7,0.55,e,0.8804318288495269
18,7,0.55,c,0.9046193590599281
18,7,0.55,s,0.8779296875
18,7,0.55,a,0.00390625
18,7,0.55,b,0.00390625
19,7,0.55,e,0.9920946663702167
19,7,0.55,c,0.9940200619494535
19,7,0.55,s,0.8740234375
19,7,0.55,a,0.0
19,7,0.55,b,0.0
20,7,0.55,e,0.9970354998888312
20,7,0.55,c,0.9933985427677283
20,7,0.55,s,0.9892578125
20,7,0.55,a,0.0
20,7,0.55,b,0.0
1,8,0.55,e,-0.007930037797376414
1,8,0.55,c,-0.037463976945244955
1,8,0.55,s,1.0
1,8,0.55,a,0.552734375
1,8,0.55,b,0.447265625
2,8,0.55,e,0.4752834803231305
2,8,0.55,c,0.5101923892676472
2,8,0.55,s,0.025390625
2,8,0.55,a,0.0283203125
2,8,0.55,b,0.0302734375
3,8,0.55,e,0.9525679982212999
3,8,0.55,c,0.9230123821287052
3,8,0.55,s,0.2978515625
3,8,0.55,a,0.060546875
3,8,0.55,b,0.0009765625
4,8,0.55,e,0.964425998665975
4,8,0.55,c,0.9595576912901648
4,8,0.55,s,0.927734375
4,8,0.55,a,0.0615234375
4,8,0.55,b,0.0
5,8,0.55,e,1.0
5,8,0.55,c,1.0
5,8,0.55,s,0.96484375
5,8,0.55,a,0.0625
5,8,0.55,b,0.0
6,8,0.55,e,0.9940709997776624
6,8,0.55,c,0.9976492063128432
6,8,0.55,s,0.994140625
6,8,0.55,a,0.0615234375
6,8,0.55,b,0.0
7,8,0.55,e,1.0
7,8,0.55,c,1.0
7,8,0.55,s,0.994140625
7,8,0.55,a,0.0625
7,8,0.55,b,0.0
8,8,0.55,e,0.9980236665925541
8,8,0.55,c,0.9976492063128432
8,8,0.55,s,0.998046875
8,8,0.55,a,0.0625
8,8,0.55,b,0.0
9,8,0.55,e,1.0
9,8,0.55,c,1.0
9,8,0.55,s,0.998046875
9,8,0.55,a,0.0625
9,8,0.55,b,0.0
10,8,0.55,e,0.9990118332962771
10,8,0.55,c,0.9976492063128432
10,8,0.55,s,0.9990234375
10,8,0.55,a,0.0625
10,8,0.55,b,0.0
11,8,0.55,e,1.0
11,8,0.55,c,1.0
11,8,0.55,s,0.9990234375
11,8,0.55,a,0.0625
11,8,0.55,b,0.0
12,8,0.55,e,1.0
12,8,0.55,c,1.0
12,8,0.55,s,1.0
12,8,0.55,a,0.0625
12,8,0.55,b,0.0
13,8,0.55,e,0.9990118332962771
13,8,0.55,c,1.0
13,8,0.55,s,0.9990234375
13,8,0.55,a,0.0625
13,8,0.55,b,0.0
14,8,0.55,e,0.9960473331851083
14,8,0.55,c,1.0
14,8,0.55,s,0.9951171875
14,8,0.55,a,0.0615234375
14,8,0.55,b,0.0
15,8,0.55,e,0.9990118332962771
15,8,0.55,c,0.9976492063128432
15,8,0.55,s,0.9951171875
15,8,0.55,a,0.0625
15,8,0.55,b,0.0
16,8,0.55,e,0.9980236665925541
16,8,0.55,c,0.9976492063128432
16,8,0.55,s,0.9970703125
16,8,0.55,a,0.0625
16,8,0.55,b,0.0
17,8,0.55,e,1.0
17,8,0.55,c,1.0
17,8,0.55,s,0.998046875
17,8,0.55,a,0.0625
17,8,0.55,b,0.0
